method,family,reuse,alloc,T,comp,comm,commF,commB,D_init,E_laser,E_tune,E_dyn,E_leak,E_net,E_comp,E_total,flops,slotsF,slotsB,maxroute,maxfan,wire_bytes,sram_peak,Z,Rrun,Hmax,cores_used,local_frac,relaxed_real,net,mu,lam,bwd,sweeps,evals,u
F200,ORRM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.005186332188726132,0.0035147450984906767,0.001666467090235456,1.0187104390244927e-05,0.001656279985845211,5.12e-06,0.00017028550701017703,0.017415460366295474,0.00477095296,0.0024583214574561865,0.024815020290761835,0.0267615082,0.05157652849076183,2676150820.0,28.0,25.0,340.0,200.0,390960000.0,1676624.0,4164,4,0.0014606717555063803,1000,0.0015213815789473684,,NN6,16,64,R,,,
BESTFIX,ORRM,-1,"[250, 250, 250, 250, 250, 250, 250, 10]",0.004711960061397035,0.003043774013716598,0.0016630660476804372,8.232384462846116e-06,0.0016548336632175912,5.12e-06,0.00021182892389012787,0.027052887887615586,0.005942742016,0.0022334690691021945,0.03544092789660791,0.026881508199999998,0.06232243609660791,2688150820.0,28.0,25.0,390.0,250.0,486694400.0,1610768.0,4364,4,0.001333113250546694,1000,0.0017678100263852242,,NN6,16,64,R,,,250
RI,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019111200699551136,0.0018887900833331334,1.7209986621980286e-05,9.517214600618607e-06,7.69277202136168e-06,5.12e-06,2.308082101872964e-06,0.001051119824124566,0.011401471385600001,0.0009058709131587238,0.013360770204985164,0.0344517482,0.04781251840498516,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.001906000069955113,1000,0.001,"[19878.941370203796, 12860.829418561349, 13961.580044297756, 12860.829418561349, 13961.580044297756, 12860.829418561349, 12548.447855146602, 2131.290688760872]",NN6,16,64,T,,,
CS,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019111200699551136,0.0018887900833331334,1.7209986621980286e-05,9.517214600618607e-06,7.69277202136168e-06,5.12e-06,2.308082101872964e-06,0.001051119824124566,0.011401471385600001,0.0009058709131587238,0.013360770204985164,0.0344517482,0.04781251840498516,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.001906000069955113,1000,0.001,,NN6,16,64,T,1,7003,
CS,RRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019111200699551136,0.0018887900833331334,1.7209986621980286e-05,9.517214600618607e-06,7.69277202136168e-06,5.12e-06,2.308082101872964e-06,0.001051119824124566,0.011401471385600001,0.0009058709131587238,0.013360770204985164,0.0344517482,0.04781251840498516,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.001906000069955113,1000,0.001,,NN6,16,64,T,1,7003,
CS,ORRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001911119981694054,0.0018887900833331334,1.72098983609207e-05,9.517126339559017e-06,7.69277202136168e-06,5.12e-06,2.3080745114218397e-06,0.001051119783846455,0.011401471385600001,0.0009058708713229816,0.01336077011528086,0.0344517482,0.04781251831528086,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.0019059999816940533,1000,0.001,,NN6,16,64,T,,,
CS_Er,ORRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001911119981694054,0.0018887900833331334,1.72098983609207e-05,9.517126339559017e-06,7.69277202136168e-06,5.12e-06,2.3080745114218397e-06,0.001051119783846455,0.011401471385600001,0.0009058708713229816,0.01336077011528086,0.0344517482,0.04781251831528086,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.0019059999816940533,1000,0.001,,NN6,16,64,T,,,
CSE,FM,-1,"[286, 100, 211, 100, 211, 100, 286, 10]",0.004590830601324805,0.004568738251135763,1.6972350189041152e-05,9.403099443274343e-06,7.569250745766809e-06,5.12e-06,1.9555469105973178e-06,0.00011408732438157312,0.0014832871423999998,0.0021760537050279573,0.0037753837187201275,0.0344517482,0.038227131918720125,3445174820.0,24.0,20.0,285.0,285.0,4353280.0,5667512.0,2756,16,0.004585710601324803,286,0.0042813141683778234,,NN6,16,64,T,,,
BESTFIXE,FM,-1,"[143, 143, 143, 143, 143, 143, 143, 10]",0.004790129206753839,0.004766032081060319,1.897712569351993e-05,1.0574107209179006e-05,8.403018484340925e-06,5.12e-06,1.941699166874023e-06,0.00012642064263186507,0.0016571286528,0.0022705212440013193,0.0040560122386000584,0.0344517482,0.03850776043860006,3445174820.0,21.0,19.0,142.0,142.0,4353280.0,5626152.0,552,16,0.004785009206753838,143,0.006993135011441647,,NN6,16,64,T,,,143
MAX,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019111200699551136,0.0018887900833331334,1.7209986621980286e-05,9.517214600618607e-06,7.69277202136168e-06,5.12e-06,2.308082101872964e-06,0.001051119824124566,0.011401471385600001,0.0009058709131587238,0.013360770204985164,0.0344517482,0.04781251840498516,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.001906000069955113,1000,0.001,,NN6,16,64,T,,,
F200,FM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.0038137977341443172,0.0037904071185756744,1.8270615568642723e-05,1.0175224451624187e-05,8.095391117018536e-06,5.12e-06,1.960516734010963e-06,0.00017810643660584678,0.0023052597247999996,0.0018077401259844062,0.004293066804124264,0.0344517482,0.038744815004124265,3445174820.0,28.0,25.0,199.0,199.0,4353280.0,4725704.0,780,16,0.0038086777341443177,200,0.005,,NN6,16,64,T,,,
BESTFIX,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019111200699551136,0.0018887900833331334,1.7209986621980286e-05,9.517214600618607e-06,7.69277202136168e-06,5.12e-06,2.308082101872964e-06,0.001051119824124566,0.011401471385600001,0.0009058709131587238,0.013360770204985164,0.0344517482,0.04781251840498516,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.001906000069955113,1000,0.001,,NN6,16,64,T,,,1000
MAX,RRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019111200699551136,0.0018887900833331334,1.7209986621980286e-05,9.517214600618607e-06,7.69277202136168e-06,5.12e-06,2.308082101872964e-06,0.001051119824124566,0.011401471385600001,0.0009058709131587238,0.013360770204985164,0.0344517482,0.04781251840498516,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.001906000069955113,1000,0.001,,NN6,16,64,T,,,
F200,RRM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.003813857275055116,0.0037904071185756744,1.833015647944176e-05,1.019993754830923e-05,8.130218931132527e-06,5.12e-06,1.9675665173020426e-06,0.00017971573415697355,0.0023167056896000004,0.001807768348376125,0.004306157338650401,0.0344517482,0.0387579055386504,3445174820.0,28.0,25.0,399.0,200.0,4353280.0,1962992.0,5620,2,0.0010852831433503473,1000,0.0,,NN6,16,64,T,,,
BESTFIX,RRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.0019111200699551136,0.0018887900833331334,1.7209986621980286e-05,9.517214600618607e-06,7.69277202136168e-06,5.12e-06,2.308082101872964e-06,0.001051119824124566,0.011401471385600001,0.0009058709131587238,0.013360770204985164,0.0344517482,0.04781251840498516,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.001906000069955113,1000,0.001,,NN6,16,64,T,,,1000
MAX,ORRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001911119981694054,0.0018887900833331334,1.72098983609207e-05,9.517126339559017e-06,7.69277202136168e-06,5.12e-06,2.3080745114218397e-06,0.001051119783846455,0.011401471385600001,0.0009058708713229816,0.01336077011528086,0.0344517482,0.04781251831528086,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.0019059999816940533,1000,0.001,,NN6,16,64,T,,,
F200,ORRM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.003813831855869954,0.0037904071185756744,1.830473729428e-05,1.0187104390244927e-05,8.117632904035074e-06,5.12e-06,1.9648399513535422e-06,0.0001791726428248872,0.0023132730368,0.0018077562996823581,0.004302166819258599,0.0344517482,0.0387539150192586,3445174820.0,28.0,25.0,340.0,200.0,4353280.0,1962992.0,4164,4,0.0010944133405017225,1000,0.0015213815789473684,,NN6,16,64,T,,,
BESTFIX,ORRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.001911119981694054,0.0018887900833331334,1.72098983609207e-05,9.517126339559017e-06,7.69277202136168e-06,5.12e-06,2.3080745114218397e-06,0.001051119783846455,0.011401471385600001,0.0009058708713229816,0.01336077011528086,0.0344517482,0.04781251831528086,3445174820.0,112.0,97.0,500.0,999.0,4353280.0,3047016.0,3980,16,0.0019059999816940533,1000,0.001,,NN6,16,64,T,,,1000
RI,FM,-1,"[1000, 61, 129, 61, 129, 61, 129, 9]",0.02294590670956644,0.014828930162614117,0.008106736546952322,0.0001307053805359926,0.007976031166416328,1.024e-05,0.00012993188469355966,0.019062430305028112,0.00362696450048,0.010876359780334492,0.03369568647053617,0.0523567162,0.08605240267053617,5235671620.0,200.0,77.0,500.0,999.0,298673152.0,8751832.0,4798,16,0.022935666709566437,1000,0.006327272727272727,"[8739.298649713759, 60.55421030251736, 128.7757013245391, 60.55421030251736, 128.7757013245391, 60.55421030251736, 128.7757013245391, 8.87543075816161]",NN6,32,8,R,,,
CS,FM,-1,"[1000, 72, 160, 72, 160, 72, 160, 5]",0.020698390310266053,0.011703863101465532,0.008984287208800523,0.0001255800738972795,0.008858707134903243,1.024e-05,0.0001532024802926972,0.023766342339133394,0.0042827778252799995,0.009811037007066108,0.038013359651772195,0.0524235962,0.0904369558517722,5242359620.0,212.0,88.0,500.0,999.0,352252672.0,8287912.0,5046,16,0.02068815031026606,1000,0.0051414956011730205,,NN6,32,8,R,2,14005,
CS,RRM,-1,"[1000, 72, 160, 72, 160, 72, 160, 5]",0.020742476320668626,0.011703863101465532,0.009028373219203092,0.00012562070928911446,0.008902752509913977,1.024e-05,0.00015395241232815595,0.02385903030383266,0.00430385020928,0.00983193377599693,0.03814876670143775,0.0524235962,0.09057236290143775,5242359620.0,212.0,88.0,500.0,999.0,353974272.0,3247360.0,6506,2,0.0046524269417978536,1000,0.00021114369501466275,,NN6,32,8,R,2,14005,
CS,ORRM,-1,"[1000, 72, 160, 72, 160, 72, 160, 5]",0.020717853125168804,0.011703863101465532,0.009003750023703272,0.00012559723184726366,0.008878152791856008,1.024e-05,0.0001535372407090245,0.02379109555619551,0.00429217814528,0.009820262381330012,0.038057073323514545,0.0524235962,0.09048066952351455,5242359620.0,212.0,88.0,500.0,999.0,353020672.0,3709960.0,5910,4,0.0067220246180989375,1000,0.0029420821114369503,,NN6,32,8,R,,,
CS_Er,ORRM,-1,"[1000, 72, 160, 72, 160, 72, 160, 5]",0.020717853125168804,0.011703863101465532,0.009003750023703272,0.00012559723184726366,0.008878152791856008,1.024e-05,0.0001535372407090245,0.02379109555619551,0.00429217814528,0.009820262381330012,0.038057073323514545,0.0524235962,0.09048066952351455,5242359620.0,212.0,88.0,500.0,999.0,353020672.0,3709960.0,5910,4,0.0067220246180989375,1000,0.0029420821114369503,,NN6,32,8,R,,,
CSE,FM,-1,"[69, 39, 55, 39, 55, 39, 71, 5]",0.027270753256881154,0.02270179191226509,0.004558721344616065,0.00012651016973530245,0.004432211174880762,1.024e-05,7.53964014833384e-05,0.0020763960277265774,0.0020917888409600002,0.012926337043761666,0.01716991831393158,0.052201196199999994,0.06937111451393158,5220119620.0,47.0,39.0,70.0,70.0,173250304.0,10963832.0,522,16,0.027260513256881155,71,0.01680269058295964,,NN6,32,8,R,,,
BESTFIXE,FM,-1,"[48, 48, 48, 48, 48, 48, 48, 10]",0.027758051215710688,0.022656810107831604,0.005091001107879082,0.0001233997216870848,0.004967601386191997,1.024e-05,8.495011143863572e-05,0.0020720537816846687,0.0023625211904,0.013157316276246866,0.01767684135977017,0.052230316199999995,0.06990715755977017,5223031620.0,42.0,38.0,47.0,47.0,195368960.0,11040136.0,172,16,0.027747811215710693,48,0.020842105263157894,,NN6,32,8,R,,,48
MAX,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.10112910050727758,0.0035963110686318875,0.0975225494386457,0.00013580023456976728,0.09738674920407593,1.024e-05,0.001674719269063383,0.8542576921049142,0.0471105511424,0.04793519364044957,0.9509781561568271,0.056799916199999995,1.007778072356827,5679991620.0,875.0,752.0,500.0,999.0,3851253760.0,6444456.0,3980,16,0.10111886050727759,1000,0.001,,NN6,32,8,R,,,
F200,FM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.027185106272374745,0.007321278708293156,0.01985358756408159,0.00012501931574060126,0.01972856824834099,1.024e-05,0.00033882384423791377,0.0345323729752375,0.009508769791999999,0.012885740373105628,0.05726570698458104,0.0529599162,0.11022562318458104,5295991620.0,175.0,152.0,199.0,199.0,779212800.0,7363592.0,780,16,0.027174866272374747,200,0.005,,NN6,32,8,R,,,
BESTFIX,FM,-1,"[112, 112, 112, 112, 112, 112, 112, 10]",0.02323222825115727,0.01191304064022546,0.01130894761093181,0.00012405063272749372,0.011184896978204316,1.024e-05,0.00019186673129842723,0.01094132522442836,0.0053721276416000005,0.011012076191048546,0.02751739578837533,0.052537516199999995,0.08005491198837533,5253751620.0,98.0,86.0,111.0,111.0,441251840.0,8282728.0,428,16,0.023221988251157268,112,0.008930232558139534,,NN6,32,8,R,,,112
MAX,RRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.10112910050727758,0.0035963110686318875,0.0975225494386457,0.00013580023456976728,0.09738674920407593,1.024e-05,0.001674719269063383,0.8542576921049142,0.0471105511424,0.04793519364044957,0.9509781561568271,0.056799916199999995,1.007778072356827,5679991620.0,875.0,752.0,500.0,999.0,3851253760.0,6444456.0,3980,16,0.10111886050727759,1000,0.001,,NN6,32,8,R,,,
F200,RRM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.027284635489087175,0.007321278708293156,0.01995311678079402,0.0001252201979122268,0.019827896582881793,1.024e-05,0.00034052238942182807,0.03487922735426005,0.00955639808,0.01293291722182732,0.057709065045509204,0.0529599162,0.1106689812455092,5295991620.0,175.0,152.0,399.0,200.0,783104000.0,2801904.0,5620,2,0.008482152253213915,1000,0.0,,NN6,32,8,R,,,
BESTFIX,RRM,-1,"[112, 112, 112, 112, 112, 112, 112, 10]",0.02333314013499888,0.01191304064022546,0.01140985949477342,0.00012411412773376235,0.011285745367039657,1.024e-05,0.0001935783741216693,0.011137699795028431,0.00542025728,0.011059908423989469,0.02781144387313957,0.052537516199999995,0.08034896007313956,5253751620.0,98.0,86.0,223.0,112.0,445184000.0,2628752.0,3156,2,0.004626350483079217,794,0.0,,NN6,32,8,R,,,112
MAX,ORRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.10112910050727758,0.0035963110686318875,0.0975225494386457,0.00013580023456976728,0.09738674920407593,1.024e-05,0.001674719269063383,0.8542576921049142,0.0471105511424,0.04793519364044957,0.9509781561568271,0.056799916199999995,1.007778072356827,5679991620.0,875.0,752.0,500.0,999.0,3851253760.0,6444456.0,3980,16,0.10111886050727759,1000,0.001,,NN6,32,8,R,,,
F200,ORRM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.027255229842791773,0.007321278708293156,0.019923711134498617,0.00012513989800021235,0.019798571236498405,1.024e-05,0.00034002996873823253,0.034776180557744514,0.00954190592,0.0129189789454833,0.05757709539196605,0.0529599162,0.11053701159196605,5295991620.0,175.0,152.0,340.0,200.0,781920000.0,2965072.0,4164,4,0.008479858852389926,1000,0.0015213815789473684,,NN6,32,8,R,,,
BESTFIX,ORRM,-1,"[112, 112, 112, 112, 112, 112, 112, 10]",0.02333314013499888,0.01191304064022546,0.01140985949477342,0.00012411412773376235,0.011285745367039657,1.024e-05,0.0001935783741216693,0.011137699795028431,0.00542025728,0.011059908423989469,0.02781144387313957,0.052537516199999995,0.08034896007313956,5253751620.0,98.0,86.0,223.0,112.0,445184000.0,2628752.0,3156,2,0.004626350483079217,794,0.0,,NN6,32,8,R,,,112
RI,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,"[9453.61816684195, 6106.840275309985, 6580.708601944293, 6106.840275309985, 6580.708601944293, 6106.840275309985, 6081.137130260837, 1183.4805542222578]",NN6,32,8,T,,,
CS,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,,NN6,32,8,T,1,7003,
CS,RRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,,NN6,32,8,T,1,7003,
CS,ORRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,,NN6,32,8,T,,,
CS_Er,ORRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,,NN6,32,8,T,,,
CSE,FM,-1,"[286, 100, 211, 100, 211, 100, 250, 10]",0.009869831987311216,0.009630580302337073,0.00022901168497414302,0.00012769790983515513,0.00010131377513898789,1.024e-05,3.845379871121963e-06,0.00022191381432229537,0.0029388554239999994,0.004678300361985516,0.007842914980178932,0.0678595962,0.07570251118017893,6785959620.0,161.0,127.0,285.0,285.0,8706560.0,8130536.0,2612,16,0.009859591987311216,286,0.004372384937238493,,NN6,32,8,T,,,
BESTFIXE,FM,-1,"[167, 167, 167, 167, 167, 167, 167, 10]",0.008926527392720165,0.008691569915583687,0.000224717477136478,0.00012543302285874364,9.928445427773433e-05,1.024e-05,3.8420564316003186e-06,0.00029159572666378813,0.0038600566784000004,0.004231173984149358,0.008386668445644747,0.0678595962,0.07624626464564474,6785959620.0,147.0,128.0,166.0,166.0,8706560.0,7723296.0,648,16,0.008916287392720164,167,0.0059882121807465615,,NN6,32,8,T,,,167
MAX,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,,NN6,32,8,T,,,
F200,FM,-1,"[200, 200, 200, 200, 200, 200, 200, 10]",0.008021543882663783,0.00778730690681749,0.00022399697584629384,0.00012501931574060126,9.897766010569258e-05,1.024e-05,3.851921884972604e-06,0.0003496568058257355,0.004610519449599999,0.0038022118003826332,0.008766239977693342,0.0678595962,0.07662583617769333,6785959620.0,175.0,152.0,199.0,199.0,8706560.0,7301192.0,780,16,0.008011303882663787,200,0.005,,NN6,32,8,T,,,
BESTFIX,FM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,,NN6,32,8,T,,,1000
MAX,RRM,-1,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 10]",0.004103583375041582,0.0038490998187488998,0.000244243556292683,0.00013580023456976728,0.0001084433217229157,1.024e-05,4.200127886909541e-06,0.0019044372813844395,0.022802942771200003,0.0019450985197697098,0.026656678700241063,0.0678595962,0.09451627490024106,6785959620.0,875.0,752.0,500.0,999.0,8706560.0,5612776.0,3980,16,0.004093343375041582,1000,0.001,,NN6,32,8,T,,,
