net,mu,bwd,tree,B_e,alloc,T
NN4,16,T,1,13335214321.63324,"[1000, 1000, 784, 784, 1000, 500, 10]",0.001949035897531189
NN4,16,T,1,17782794100.38923,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0016788733199975424
NN4,16,T,1,23713737056.61655,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0014762799675267304
NN4,16,T,1,31622776601.683792,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0013243563856596193
NN4,16,T,1,42169650342.85822,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0012104297713564274
NN4,16,T,1,56234132519.034904,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0011249968630016116
NN4,16,T,1,74989420933.24557,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0010609312197399049
NN4,16,T,1,100000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.001012888764840792
NN4,16,T,1,133352143216.3324,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0009768620061098316
NN4,16,T,1,177827941003.89227,"[1000, 1000, 784, 784, 1000, 500, 10]",0.000949845748356467
NN4,16,T,1,237137370566.16553,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0009295864131093858
NN4,16,T,1,316227766016.83795,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0009143940549226747
NN4,16,T,1,421696503428.5823,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0009030013934923555
NN4,16,T,1,562341325190.3491,"[1000, 1000, 784, 784, 1000, 500, 10]",0.000894458102656874
NN4,16,T,1,749894209332.4558,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008880515383307033
NN4,16,T,1,1000000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008832472928407921
NN4,16,T,1,1333521432163.324,"[1000, 1000, 784, 784, 1000, 500, 10]",0.000879644616967696
NN4,16,T,1,1778279410038.9229,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008769429911923595
NN4,16,T,1,2371373705661.6553,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008749170576676514
NN4,16,T,1,3162277660168.3794,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008733978218489803
NN4,16,T,1,4216965034285.8223,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008722585557059484
NN4,16,T,1,5623413251903.491,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008714042266224002
NN4,16,T,1,7498942093324.559,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008707635701897832
NN4,16,T,1,10000000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.000870283145640792
NN4,16,T,1,1e+18,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0008688426992454001
NN4,16,T,1,435200000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0009019415083702038
NN4,16,T,0,1000000000.0,"[84, 84, 84, 88, 125, 125, 10]",0.01795427296736108
NN4,16,T,0,1333521432.163324,"[84, 84, 84, 88, 125, 125, 10]",0.014234043370958651
NN4,16,T,0,1778279410.0389228,"[87, 87, 94, 98, 125, 125, 10]",0.011275632938324745
NN4,16,T,0,2371373705.6616554,"[87, 87, 94, 98, 125, 125, 10]",0.009185178320343771
NN4,16,T,0,3162277660.1683793,"[105, 106, 108, 112, 125, 125, 10]",0.007219940794412321
NN4,16,T,0,4216965034.2858224,"[125, 125, 125, 131, 125, 125, 10]",0.005768734943690309
NN4,16,T,0,5623413251.903491,"[167, 167, 167, 157, 167, 167, 10]",0.004587035351287472
NN4,16,T,0,7498942093.324558,"[183, 167, 167, 157, 167, 167, 10]",0.003910031883187853
NN4,16,T,0,10000000000.0,"[193, 182, 168, 157, 167, 167, 10]",0.00339017925812461
NN4,16,T,0,13335214321.63324,"[193, 182, 192, 157, 167, 167, 10]",0.0029929538847049504
NN4,16,T,0,17782794100.38923,"[260, 286, 258, 157, 167, 167, 10]",0.0026634078343127066
NN4,16,T,0,23713737056.61655,"[282, 334, 256, 196, 167, 167, 10]",0.002354254631678534
NN4,16,T,0,31622776601.683792,"[315, 334, 256, 196, 253, 172, 10]",0.0021046092542918835
NN4,16,T,0,42169650342.85822,"[359, 334, 380, 196, 252, 252, 10]",0.0019028803456750784
NN4,16,T,0,56234132519.034904,"[417, 334, 380, 267, 252, 252, 10]",0.001736959993181113
NN4,16,T,0,74989420933.24557,"[420, 503, 377, 267, 334, 256, 10]",0.0015979886822747077
NN4,16,T,0,100000000000.0,"[501, 501, 501, 392, 334, 256, 10]",0.001477500492479382
NN4,16,T,0,133352143216.3324,"[501, 501, 501, 392, 510, 255, 10]",0.0013745124036050006
NN4,16,T,0,177827941003.89227,"[501, 501, 501, 392, 510, 255, 10]",0.0012973874887522358
NN4,16,T,0,237137370566.16553,"[625, 576, 501, 399, 500, 500, 10]",0.0012282710668718218
NN4,16,T,0,316227766016.83795,"[625, 576, 501, 399, 500, 500, 10]",0.0011770868489809308
NN4,16,T,0,421696503428.5823,"[625, 667, 593, 392, 500, 500, 10]",0.0011292239257259169
NN4,16,T,0,562341325190.3491,"[625, 667, 750, 392, 500, 500, 10]",0.0010881769951613502
NN4,16,T,0,749894209332.4558,"[625, 667, 750, 392, 500, 500, 10]",0.0010541516577896141
NN4,16,T,0,1000000000000.0,"[625, 667, 750, 784, 594, 500, 10]",0.001026113751586936
NN4,16,T,0,1333521432163.324,"[834, 1000, 750, 784, 594, 500, 10]",0.0009783073041690058
NN4,16,T,0,1778279410038.9229,"[834, 1000, 750, 784, 594, 500, 10]",0.0009535228770031909
NN4,16,T,0,2371373705661.6553,"[834, 1000, 750, 784, 1000, 500, 10]",0.0009327680423827419
NN4,16,T,0,3162277660168.3794,"[834, 1000, 750, 784, 1000, 500, 10]",0.0009167799402910071
NN4,16,T,0,4216965034285.8223,"[834, 1000, 750, 784, 1000, 500, 10]",0.000904790555114199
NN4,16,T,0,5623413251903.491,"[834, 1000, 750, 784, 1000, 500, 10]",0.0008957997845966542
NN4,16,T,0,7498942093324.559,"[834, 1000, 750, 784, 1000, 500, 10]",0.0008890576578481105
NN4,16,T,0,10000000000000.0,"[834, 1000, 750, 784, 1000, 500, 10]",0.000884001776040792
NN4,16,T,0,1e+18,"[834, 1000, 750, 784, 1000, 500, 10]",0.000868842836431704
NN4,16,T,0,435200000000.0,"[1000, 1000, 750, 392, 500, 500, 10]",0.0011685026775978941
NN4,32,R,1,1000000000.0,"[625, 125, 125, 131, 125, 125, 10]",0.038119096740618454
NN4,32,R,1,1333521432.163324,"[625, 125, 125, 131, 125, 125, 10]",0.029638837729460726
NN4,32,R,1,1778279410.0389228,"[625, 125, 125, 131, 125, 125, 10]",0.023279540603354167
NN4,32,R,1,2371373705.6616554,"[625, 125, 125, 131, 125, 125, 10]",0.018510740513062326
NN4,32,R,1,3162277660.1683793,"[500, 154, 150, 131, 125, 125, 10]",0.014356018074673862
NN4,32,R,1,4216965034.2858224,"[500, 154, 167, 157, 167, 125, 10]",0.011613160881371286
NN4,32,R,1,5623413251.903491,"[510, 182, 167, 157, 167, 167, 10]",0.00953287236976785
NN4,32,R,1,7498942093.324558,"[503, 223, 167, 157, 167, 167, 10]",0.007936815859410098
NN4,32,R,1,10000000000.0,"[503, 252, 167, 157, 167, 167, 10]",0.006717793849109175
NN4,32,R,1,13335214321.63324,"[503, 252, 188, 157, 167, 167, 10]",0.0057836765161752525
NN4,32,R,1,17782794100.38923,"[510, 334, 307, 157, 208, 167, 10]",0.00503837242416707
NN4,32,R,1,23713737056.61655,"[510, 334, 307, 157, 255, 167, 10]",0.004413037535669336
NN4,32,R,1,31622776601.683792,"[510, 334, 384, 267, 254, 167, 10]",0.003925267541917048
NN4,32,R,1,42169650342.85822,"[519, 504, 379, 392, 334, 167, 10]",0.003497043687770188
NN4,32,R,1,56234132519.034904,"[519, 504, 379, 392, 334, 250, 10]",0.003156803277700829
NN4,32,R,1,74989420933.24557,"[519, 504, 379, 392, 500, 250, 10]",0.0028928437246184074
NN4,32,R,1,100000000000.0,"[519, 504, 506, 392, 500, 500, 10]",0.00268323525709661
NN4,32,R,1,133352143216.3324,"[519, 504, 506, 392, 500, 500, 10]",0.002517914257011733
NN4,32,R,1,177827941003.89227,"[519, 504, 506, 392, 500, 500, 10]",0.0023939409963670334
NN4,32,R,1,237137370566.16553,"[708, 667, 750, 392, 500, 500, 10]",0.002273295881486736
NN4,32,R,1,316227766016.83795,"[708, 667, 750, 392, 500, 500, 10]",0.0021658085055159264
NN4,32,R,1,421696503428.5823,"[708, 667, 750, 392, 500, 500, 10]",0.0020852043446990764
NN4,32,R,1,562341325190.3491,"[708, 667, 750, 784, 500, 500, 10]",0.002016937594107845
NN4,32,R,1,749894209332.4558,"[1000, 1000, 750, 784, 500, 500, 10]",0.0019210592328290893
NN4,32,R,1,1000000000000.0,"[1000, 1000, 750, 784, 500, 500, 10]",0.0018671425316495703
NN4,32,R,1,1333521432163.324,"[1000, 1000, 750, 784, 500, 500, 10]",0.0018267107096487406
NN4,32,R,1,1778279410038.9229,"[1000, 1000, 750, 784, 1000, 500, 10]",0.0017946788833032316
NN4,32,R,1,2371373705661.6553,"[1000, 1000, 750, 784, 1000, 500, 10]",0.001768715768194592
NN4,32,R,1,3162277660168.3794,"[1000, 1000, 750, 784, 1000, 500, 10]",0.0017492461785183913
NN4,32,R,1,4216965034285.8223,"[1000, 1000, 750, 784, 1000, 500, 10]",0.0017346460459621293
NN4,32,R,1,5623413251903.491,"[1000, 1000, 750, 784, 1000, 500, 10]",0.0017236974911027023
NN4,32,R,1,7498942093324.559,"[1000, 1000, 750, 784, 1000, 500, 10]",0.0017154872332130592
NN4,32,R,1,10000000000000.0,"[1000, 1000, 750, 784, 1000, 500, 10]",0.0017093304083644898
NN4,32,R,1,1e+18,"[1000, 1000, 750, 784, 1000, 500, 10]",0.0016908705353650658
NN4,32,R,1,435200000000.0,"[1000, 1000, 750, 784, 500, 500, 10]",0.002076942475178982
NN4,32,R,0,1000000000.0,"[625, 118, 116, 112, 125, 125, 10]",0.03842329063420718
NN4,32,R,0,1333521432.163324,"[625, 118, 116, 112, 125, 125, 10]",0.029895907690395032
NN4,32,R,0,1778279410.0389228,"[625, 118, 116, 112, 125, 125, 10]",0.023501272600069952
NN4,32,R,0,2371373705.6616554,"[625, 125, 125, 131, 125, 125, 10]",0.01856601311715972
NN4,32,R,0,3162277660.1683793,"[625, 125, 125, 131, 125, 125, 10]",0.014976093545635744
NN4,32,R,0,4216965034.2858224,"[625, 125, 125, 131, 125, 125, 10]",0.012284033646980667
NN4,32,R,0,5623413251.903491,"[500, 154, 150, 131, 125, 125, 10]",0.009686013816035437
NN4,32,R,0,7498942093.324558,"[500, 154, 167, 157, 167, 125, 10]",0.008114152256767171
NN4,32,R,0,10000000000.0,"[510, 167, 167, 157, 167, 167, 10]",0.006929547404159487
NN4,32,R,0,13335214321.63324,"[503, 223, 167, 157, 167, 167, 10]",0.006006609546496245
NN4,32,R,0,17782794100.38923,"[503, 223, 167, 157, 167, 167, 10]",0.005276258329926934
NN4,32,R,0,23713737056.61655,"[503, 252, 167, 157, 167, 167, 10]",0.004707942488196572
NN4,32,R,0,31622776601.683792,"[503, 252, 303, 157, 167, 167, 10]",0.004255951203135505
NN4,32,R,0,42169650342.85822,"[510, 334, 307, 157, 255, 167, 10]",0.0038444378800831106
NN4,32,R,0,56234132519.034904,"[510, 334, 308, 267, 254, 167, 10]",0.003509805864793246
NN4,32,R,0,74989420933.24557,"[503, 504, 379, 267, 254, 167, 10]",0.0032063640225014423
NN4,32,R,0,100000000000.0,"[503, 504, 379, 392, 334, 250, 10]",0.0029467113236674954
NN4,32,R,0,133352143216.3324,"[503, 504, 379, 392, 500, 250, 10]",0.002737951940916083
NN4,32,R,0,177827941003.89227,"[503, 504, 506, 392, 500, 250, 10]",0.002572596811757791
NN4,32,R,0,237137370566.16553,"[503, 504, 506, 392, 500, 500, 10]",0.0024368031361290923
NN4,32,R,0,316227766016.83795,"[503, 504, 506, 392, 500, 500, 10]",0.002333116236504676
NN4,32,R,0,421696503428.5823,"[625, 504, 506, 392, 500, 500, 10]",0.0022536395664003936
NN4,32,R,0,562341325190.3491,"[708, 667, 750, 392, 500, 500, 10]",0.002145710265814196
NN4,32,R,0,749894209332.4558,"[708, 667, 750, 392, 500, 500, 10]",0.002070132791128973
NN4,32,R,0,1000000000000.0,"[708, 667, 750, 784, 500, 500, 10]",0.0020086760590260315
NN4,32,R,0,1333521432163.324,"[708, 667, 750, 784, 500, 500, 10]",0.001959307920789281
NN4,32,R,0,1778279410038.9229,"[834, 1000, 750, 784, 500, 500, 10]",0.0018682360641029457
NN4,32,R,0,2371373705661.6553,"[834, 1000, 750, 784, 500, 500, 10]",0.001827530743303244
NN4,32,R,0,3162277660168.3794,"[834, 1000, 750, 784, 1000, 500, 10]",0.001796899770073023
NN4,32,R,0,4216965034285.8223,"[834, 1000, 750, 784, 1000, 500, 10]",0.0017703811983228418
NN4,32,R,0,5623413251903.491,"[834, 1000, 750, 784, 1000, 500, 10]",0.0017504950749276135
NN4,32,R,0,7498942093324.559,"[834, 1000, 750, 784, 1000, 500, 10]",0.0017355825861474614
NN4,32,R,0,10000000000000.0,"[834, 1000, 750, 784, 1000, 500, 10]",0.00172439979716449
NN4,32,R,0,1e+18,"[834, 1000, 750, 784, 1000, 500, 10]",0.001690870686058954
NN4,32,R,0,435200000000.0,"[834, 833, 750, 392, 500, 500, 10]",0.002271187592267426
NN4,32,T,1,1000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.030566336545691724
NN4,32,T,1,1333521432.163324,"[1000, 1000, 784, 784, 1000, 500, 10]",0.02336098479949966
NN4,32,T,1,1778279410.0389228,"[1000, 1000, 784, 784, 1000, 500, 10]",0.017957733248826734
NN4,32,T,1,2371373705.6616554,"[1000, 1000, 784, 784, 1000, 500, 10]",0.01390586619941049
NN4,32,T,1,3162277660.1683793,"[1000, 1000, 784, 784, 1000, 500, 10]",0.010867394562068268
NN4,32,T,1,4216965034.2858224,"[1000, 1000, 784, 784, 1000, 500, 10]",0.008588862276004429
NN4,32,T,1,5623413251.903491,"[1000, 1000, 784, 784, 1000, 500, 10]",0.006880204108908113
NN4,32,T,1,7498942093.324558,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0055988912436739785
NN4,32,T,1,10000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.004638042145691724
NN4,32,T,1,13335214321.63324,"[1000, 1000, 784, 784, 1000, 500, 10]",0.003917506971072518
NN4,32,T,1,17782794100.38923,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0033771818160052243
NN4,32,T,1,23713737056.61655,"[1000, 1000, 784, 784, 1000, 500, 10]",0.002971995111063601
NN4,32,T,1,31622776601.683792,"[1000, 1000, 784, 784, 1000, 500, 10]",0.002668147947329378
NN4,32,T,1,42169650342.85822,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0024402947187229943
NN4,32,T,1,56234132519.034904,"[1000, 1000, 784, 784, 1000, 500, 10]",0.002269428902013363
NN4,32,T,1,74989420933.24557,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0021412976154899493
NN4,32,T,1,100000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.002045212705691724
NN4,32,T,1,133352143216.3324,"[1000, 1000, 784, 784, 1000, 500, 10]",0.001973159188229803
NN4,32,T,1,177827941003.89227,"[1000, 1000, 784, 784, 1000, 500, 10]",0.001919126672723074
NN4,32,T,1,237137370566.16553,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0018786080022289114
NN4,32,T,1,316227766016.83795,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0018482232858554892
NN4,32,T,1,421696503428.5823,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0018254379629948508
NN4,32,T,1,562341325190.3491,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0018083513813238878
NN4,32,T,1,749894209332.4558,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017955382526715464
NN4,32,T,1,1000000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.001785929761691724
NN4,32,T,1,1333521432163.324,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017787244099455317
NN4,32,T,1,1778279410038.9229,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017733211583948589
NN4,32,T,1,2371373705661.6553,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017692692913454425
NN4,32,T,1,3162277660168.3794,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017662308197081004
NN4,32,T,1,4216965034285.8223,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017639522874220365
NN4,32,T,1,5623413251903.491,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017622436292549402
NN4,32,T,1,7498942093324.559,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017609623163897061
NN4,32,T,1,10000000000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0017600014672917237
NN4,32,T,1,1e+18,"[1000, 1000, 784, 784, 1000, 500, 10]",0.00175712057450094
NN4,32,T,1,435200000000.0,"[1000, 1000, 784, 784, 1000, 500, 10]",0.0018233181927505473
NN5,1,R,1,1000000000.0,"[667, 100, 138, 10]",0.0014620735814728503
NN5,1,R,1,1333521432.163324,"[667, 100, 143, 10]",0.0011684586124147314
NN5,1,R,1,1778279410.0389228,"[667, 100, 174, 10]",0.0009462733385659685
NN5,1,R,1,2371373705.6616554,"[586, 167, 236, 10]",0.000701752606679307
NN5,1,R,1,3162277660.1683793,"[586, 168, 286, 10]",0.0005732950988717141
NN5,1,R,1,4216965034.2858224,"[586, 170, 334, 10]",0.00047597579948440994
NN5,1,R,1,5623413251.903491,"[586, 169, 364, 10]",0.00040208787089108654
NN5,1,R,1,7498942093.324558,"[586, 170, 445, 10]",0.0003454322457960822
NN5,1,R,1,10000000000.0,"[575, 250, 500, 10]",0.0003000540070352601
NN5,1,R,1,13335214321.63324,"[575, 250, 572, 10]",0.00026383752366694813
NN5,1,R,1,17782794100.38923,"[575, 250, 572, 10]",0.0002364614044437223
NN5,1,R,1,23713737056.61655,"[575, 250, 572, 10]",0.0002159322111642304
NN5,1,R,1,31622776601.683792,"[586, 334, 667, 10]",0.00019811044961343468
NN5,1,R,1,42169650342.85822,"[586, 334, 667, 10]",0.0001838968931938871
NN5,1,R,1,56234132519.034904,"[590, 508, 667, 10]",0.00017312934231725966
NN5,1,R,1,74989420933.24557,"[590, 508, 667, 10]",0.00016393258419140347
NN5,1,R,1,100000000000.0,"[590, 508, 667, 10]",0.00015703598852819268
NN5,1,R,1,133352143216.3324,"[667, 665, 667, 10]",0.00015069556865054777
NN5,1,R,1,177827941003.89227,"[667, 500, 667, 10]",0.00014601048770248782
NN5,1,R,1,237137370566.16553,"[667, 500, 667, 10]",0.00014244040455323008
NN5,1,R,1,316227766016.83795,"[667, 666, 1000, 10]",0.00013906295096880684
NN5,1,R,1,421696503428.5823,"[1000, 1000, 1000, 10]",0.00013377027263434768
NN5,1,R,1,562341325190.3491,"[1000, 1000, 1000, 10]",0.0001313794098888508
NN5,1,R,1,749894209332.4558,"[1000, 1000, 1000, 10]",0.00012958651576069398
NN5,1,R,1,1000000000000.0,"[1000, 1000, 1000, 10]",0.000128242034836043
NN5,1,R,1,1333521432163.324,"[1000, 1000, 1000, 10]",0.0001272338163760893
NN5,1,R,1,1778279410038.9229,"[1000, 1000, 1000, 10]",0.00012647775919122793
NN5,1,R,1,2371373705661.6553,"[1000, 1000, 1000, 10]",0.00012591079628637618
NN5,1,R,1,3162277660168.3794,"[1000, 1000, 1000, 10]",0.00012548563408712156
NN5,1,R,1,4216965034285.8223,"[1000, 1000, 1000, 10]",0.00012516680741587346
NN5,1,R,1,5623413251903.491,"[1000, 1000, 1000, 10]",0.00012492772114132379
NN5,1,R,1,7498942093324.559,"[1000, 1000, 1000, 10]",0.0001247484317285081
NN5,1,R,1,10000000000000.0,"[1000, 1000, 1000, 10]",0.000124613983636043
NN5,1,R,1,1e+18,"[1000, 1000, 1000, 10]",0.000124210870867211
NN5,1,R,1,435200000000.0,"[1000, 1000, 1000, 10]",0.00013347366095369005
NN5,1,R,0,1000000000.0,"[1000, 50, 50, 10]",0.0016223923532858455
NN5,1,R,0,1333521432.163324,"[667, 100, 100, 10]",0.001179304097272347
NN5,1,R,0,1778279410.0389228,"[667, 100, 138, 10]",0.0009628518622540408
NN5,1,R,0,2371373705.6616554,"[667, 100, 143, 10]",0.0007943523228452762
NN5,1,R,0,3162277660.1683793,"[667, 100, 174, 10]",0.0006669667515288839
NN5,1,R,0,4216965034.2858224,"[586, 167, 236, 10]",0.0004922941323226201
NN5,1,R,0,5623413251.903491,"[586, 168, 286, 10]",0.0004169753469092612
NN5,1,R,0,7498942093.324558,"[586, 168, 286, 10]",0.00035966632452488767
NN5,1,R,0,10000000000.0,"[586, 169, 364, 10]",0.000314850443728119
NN5,1,R,0,13335214321.63324,"[586, 170, 445, 10]",0.0002805629731451767
NN5,1,R,0,17782794100.38923,"[586, 170, 445, 10]",0.00025393034356315165
NN5,1,R,0,23713737056.61655,"[575, 250, 572, 10]",0.00022898118776632444
NN5,1,R,0,31622776601.683792,"[575, 250, 572, 10]",0.00021032283999329764
NN5,1,R,0,42169650342.85822,"[575, 250, 572, 10]",0.00019633105304259373
NN5,1,R,0,56234132519.034904,"[586, 334, 572, 10]",0.00018460084459151707
NN5,1,R,0,74989420933.24557,"[586, 334, 667, 10]",0.0001738704693297298
NN5,1,R,0,100000000000.0,"[586, 334, 667, 10]",0.00016571947234480389
NN5,1,R,0,133352143216.3324,"[590, 508, 667, 10]",0.00015874340970783996
NN5,1,R,0,177827941003.89227,"[590, 508, 667, 10]",0.00015314465663175266
NN5,1,R,0,237137370566.16553,"[667, 666, 667, 10]",0.0001481506324236288
NN5,1,R,0,316227766016.83795,"[667, 500, 667, 10]",0.00014415215768642467
NN5,1,R,0,421696503428.5823,"[667, 500, 667, 10]",0.00014104685363515565
NN5,1,R,0,562341325190.3491,"[667, 666, 1000, 10]",0.00013826971845795266
NN5,1,R,0,749894209332.4558,"[667, 666, 1000, 10]",0.00013595407359291996
NN5,1,R,0,1000000000000.0,"[1000, 1000, 1000, 10]",0.000131122354836043
NN5,1,R,0,1333521432163.324,"[1000, 1000, 1000, 10]",0.00012939375166511375
NN5,1,R,0,1778279410038.9229,"[1000, 1000, 1000, 10]",0.0001280974821570002
NN5,1,R,0,2371373705661.6553,"[1000, 1000, 1000, 10]",0.0001271254171591316
NN5,1,R,0,3162277660168.3794,"[1000, 1000, 1000, 10]",0.0001263964712461352
NN5,1,R,0,4216965034285.8223,"[1000, 1000, 1000, 10]",0.00012584983892706262
NN5,1,R,0,5623413251903.491,"[1000, 1000, 1000, 10]",0.00012543992251635611
NN5,1,R,0,7498942093324.559,"[1000, 1000, 1000, 10]",0.00012513252857365695
NN5,1,R,0,10000000000000.0,"[1000, 1000, 1000, 10]",0.000124902015636043
NN5,1,R,0,1e+18,"[1000, 1000, 1000, 10]",0.000124210873747531
NN5,1,R,0,435200000000.0,"[1000, 1000, 1000, 10]",0.00014009204330663123
NN4,32,T,0,1000000000.0,"[84, 84, 84, 88, 125, 125, 10]",0.036224145134558766
NN4,32,T,0,1333521432.163324,"[84, 84, 84, 88, 125, 125, 10]",0.028783685941753907
NN4,32,T,0,1778279410.0389228,"[84, 84, 84, 88, 125, 125, 10]",0.02320412867829511
NN4,32,T,0,2371373705.6616554,"[120, 118, 116, 112, 125, 125, 10]",0.017401369212097104
NN4,32,T,0,3162277660.1683793,"[120, 118, 116, 112, 125, 125, 10]",0.014319265579962595
NN4,32,T,0,4216965034.2858224,"[157, 154, 150, 131, 125, 125, 10]",0.011172650804998768
NN4,32,T,0,5623413251.903491,"[157, 154, 150, 131, 125, 125, 10]",0.009430832498596468
NN4,32,T,0,7498942093.324558,"[167, 167, 167, 157, 167, 167, 10]",0.007893221428704593
NN4,32,T,0,10000000000.0,"[209, 183, 167, 157, 167, 167, 10]",0.006864076952673514
NN4,32,T,0,13335214321.63324,"[209, 235, 167, 157, 167, 167, 10]",0.0060462689203718365
NN4,32,T,0,17782794100.38923,"[209, 259, 192, 157, 167, 167, 10]",0.005367669509206726
NN4,32,T,0,23713737056.61655,"[361, 286, 310, 157, 167, 167, 10]",0.004820698316542263
NN4,32,T,0,31622776601.683792,"[359, 334, 308, 157, 261, 167, 10]",0.0043049657930624985
NN4,32,T,0,42169650342.85822,"[359, 334, 385, 263, 261, 167, 10]",0.0039050216681473632
